plotID,year,month,day,crop1Name,crop2Name,crop3Name,harvestOutcome,harvestReason,crop1Yield,crop2Yield,crop3Yield,terminationState,comments
HART_S4.1_P4123_R3,2023,11,14,Barley,NA,NA,success,sale,3460,NA,NA,stubble,
HART_S4.2_P4123_R1,2023,11,14,Barley,NA,NA,success,sale,3357,NA,NA,stubble,
HART_S4.2_P4123_R2,2023,11,14,Barley,NA,NA,success,sale,3475,NA,NA,stubble,
HART_S4.2_P4123_R3,2023,11,14,Barley,NA,NA,success,sale,3997,NA,NA,stubble,
HART_S4.3_P4123_R1,2023,11,14,Barley,NA,NA,success,sale,4350,NA,NA,stubble,
HART_S4.3_P4123_R2,2023,11,14,Barley,NA,NA,success,sale,3373,NA,NA,stubble,
HART_S4.3_P4123_R3,2023,11,14,Barley,NA,NA,success,sale,3833,NA,NA,stubble,
HART_S6_P4123_R1,2023,11,14,Barley,NA,NA,success,sale,4478,NA,NA,stubble,
HART_S6_P4123_R2,2023,11,14,Barley,NA,NA,success,sale,3634,NA,NA,stubble,
HART_S6_P4123_R3,2023,11,14,Barley,NA,NA,success,sale,4053,NA,NA,stubble,
HART_S7_P4123_R1,2023,11,14,Barley,NA,NA,success,sale,4483,NA,NA,stubble,
HART_S7_P4123_R2,2023,11,14,Barley,NA,NA,success,sale,3234,NA,NA,stubble,
HART_S7_P4123_R3,2023,11,14,Barley,NA,NA,success,sale,3792,NA,NA,stubble,
HART_S8_P3412_R1,2023,11,14,Barley,NA,NA,success,sale,3547,NA,NA,stubble,
HART_S8_P3412_R2,2023,11,14,Barley,NA,NA,success,sale,3746,NA,NA,stubble,
HART_S8_P3412_R3,2023,11,14,Barley,NA,NA,success,sale,3982,NA,NA,stubble,
HART_S9_P4123_R1,2023,11,14,Barley,NA,NA,success,sale,3700,NA,NA,stubble,
HART_S9_P4123_R2,2023,11,14,Barley,NA,NA,success,sale,3792,NA,NA,stubble,
HART_S9_P4123_R3,2023,11,14,Barley,NA,NA,success,sale,4299,NA,NA,stubble,
HART_S10.1_P1231_R1,2023,11,15,canola,lentil,NA,success,sale,195,1034,NA,stubble,
HART_S10.1_P1231_R2,2023,11,15,canola,lentil,NA,success,sale,232,1343,NA,stubble,
HART_S10.1_P1231_R3,2023,11,15,canola,lentil,NA,success,sale,264,1208,NA,stubble,
HART_S10.2_P1231_R1,2023,11,15,canola,lentil,NA,success,sale,244,1169,NA,stubble,
HART_S10.2_P1231_R2,2023,11,15,canola,lentil,NA,success,sale,188,1095,NA,stubble,
HART_S10.2_P1231_R3,2023,11,15,canola,lentil,NA,success,sale,275,1024,NA,stubble,
HART_S10.3_P1231_R1,2023,11,15,canola,lentil,NA,success,sale,213,1215,NA,stubble,
HART_S10.3_P1231_R2,2023,11,15,canola,lentil,NA,success,sale,198,1106,NA,stubble,
HART_S10.3_P1231_R3,2023,11,15,canola,lentil,NA,success,sale,358,1102,NA,stubble,
HART_S4.1_P3412_R1,2023,11,15,Canola,NA,NA,success,sale,1049,NA,NA,stubble,
HART_S4.1_P3412_R2,2023,11,15,Canola,NA,NA,success,sale,537,NA,NA,stubble,
HART_S4.1_P3412_R3,2023,11,15,Canola,NA,NA,success,sale,701,NA,NA,stubble,
HART_S4.2_P3412_R1,2023,11,15,Canola,NA,NA,success,sale,875,NA,NA,stubble,
HART_S4.2_P3412_R2,2023,11,15,Canola,NA,NA,success,sale,573,NA,NA,stubble,
HART_S4.2_P3412_R3,2023,11,15,Canola,NA,NA,success,sale,307,NA,NA,stubble,
HART_S4.3_P3412_R1,2023,11,15,Canola,NA,NA,success,sale,578,NA,NA,stubble,
HART_S4.3_P3412_R2,2023,11,15,Canola,NA,NA,success,sale,670,NA,NA,stubble,
HART_S4.3_P3412_R3,2023,11,15,Canola,NA,NA,success,sale,563,NA,NA,stubble,
HART_S6_P2341_R1,2023,11,15,Canola,NA,NA,success,sale,500,NA,NA,stubble,
HART_S6_P2341_R2,2023,11,15,Canola,NA,NA,success,sale,634,NA,NA,stubble,
HART_S6_P2341_R3,2023,11,15,Canola,NA,NA,success,sale,624,NA,NA,stubble,
HART_S9_P2341_R1,2023,11,15,Canola,NA,NA,success,sale,788,NA,NA,stubble,
HART_S9_P2341_R2,2023,11,15,Canola,NA,NA,success,sale,466,NA,NA,stubble,
HART_S9_P2341_R3,2023,11,15,Canola,NA,NA,success,sale,624,NA,NA,stubble,
HART_S7_P2341_R1,2023,11,8,Field Pea,NA,NA,success,sale,1474,NA,NA,stubble,
HART_S7_P2341_R2,2023,11,8,Field Pea,NA,NA,success,sale,1582,NA,NA,stubble,
HART_S7_P2341_R3,2023,11,8,Field Pea,NA,NA,success,sale,1752,NA,NA,stubble,
HART_S1.1_P1231_R1,2023,11,8,Lentil,NA,NA,success,sale,1938,NA,NA,stubble,
HART_S1.1_P1231_R2,2023,11,8,Lentil,NA,NA,success,sale,1319,NA,NA,stubble,
HART_S1.1_P1231_R3,2023,11,8,Lentil,NA,NA,success,sale,1562,NA,NA,stubble,
HART_S1.2_P1231_R1,2023,11,8,Lentil,NA,NA,success,sale,1237,NA,NA,stubble,
HART_S1.2_P1231_R2,2023,11,8,Lentil,NA,NA,success,sale,1608,NA,NA,stubble,
HART_S1.2_P1231_R3,2023,11,8,Lentil,NA,NA,success,sale,1665,NA,NA,stubble,
HART_S1.3_P1231_R1,2023,11,8,Lentil,NA,NA,success,sale,1536,NA,NA,stubble,
HART_S1.3_P1231_R2,2023,11,8,Lentil,NA,NA,success,sale,1273,NA,NA,stubble,
HART_S1.3_P1231_R3,2023,11,8,Lentil,NA,NA,success,sale,1247,NA,NA,stubble,
HART_S3_P1234_R1,2023,11,8,Lentil,NA,NA,success,sale,1515,NA,NA,stubble,
HART_S3_P1234_R2,2023,11,8,Lentil,NA,NA,success,sale,1310,NA,NA,stubble,
HART_S3_P1234_R3,2023,11,8,Lentil,NA,NA,success,sale,1730,NA,NA,stubble,
HART_S3_P3412_R1,2023,11,8,Lentil,NA,NA,success,sale,1607,NA,NA,stubble,
HART_S3_P3412_R2,2023,11,8,Lentil,NA,NA,success,sale,1561,NA,NA,stubble,
HART_S3_P3412_R3,2023,11,8,Lentil,NA,NA,success,sale,1356,NA,NA,stubble,
HART_S4.1_P1234_R1,2023,11,8,Lentil,NA,NA,success,sale,1602,NA,NA,stubble,
HART_S4.1_P1234_R2,2023,11,8,Lentil,NA,NA,success,sale,1264,NA,NA,stubble,
HART_S4.1_P1234_R3,2023,11,8,Lentil,NA,NA,success,sale,1750,NA,NA,stubble,
HART_S4.2_P1234_R1,2023,11,8,Lentil,NA,NA,success,sale,1832,NA,NA,stubble,
HART_S4.2_P1234_R2,2023,11,8,Lentil,NA,NA,success,sale,1167,NA,NA,stubble,
HART_S4.2_P1234_R3,2023,11,8,Lentil,NA,NA,success,sale,1924,NA,NA,stubble,
HART_S4.3_P1234_R1,2023,11,8,Lentil,NA,NA,success,sale,1218,NA,NA,stubble,
HART_S4.3_P1234_R2,2023,11,8,Lentil,NA,NA,success,sale,1771,NA,NA,stubble,
HART_S4.3_P1234_R3,2023,11,8,Lentil,NA,NA,success,sale,1786,NA,NA,stubble,
HART_S5_P0000_R1,2023,11,8,Lentil,NA,NA,success,sale,1835,NA,NA,stubble,
HART_S5_P0000_R2,2023,11,8,Lentil,NA,NA,success,sale,1680,NA,NA,stubble,
HART_S5_P0000_R3,2023,11,8,Lentil,NA,NA,success,sale,1515,NA,NA,stubble,
HART_S5_P0000_R4,2023,11,8,Lentil,NA,NA,success,sale,1464,NA,NA,stubble,
HART_S5_P0000_R5,2023,11,8,Lentil,NA,NA,success,sale,1644,NA,NA,stubble,
HART_S5_P0000_R6,2023,11,8,Lentil,NA,NA,success,sale,2062,NA,NA,stubble,
HART_S5_P0000_R7,2023,11,8,Lentil,NA,NA,success,sale,1758,NA,NA,stubble,
HART_S5_P0000_R8,2023,11,8,Lentil,NA,NA,success,sale,1258,NA,NA,stubble,
HART_S5_P0000_R9,2023,11,8,Lentil,NA,NA,success,sale,1211,NA,NA,stubble,
HART_S6_P1234_R1,2023,11,8,Lentil,NA,NA,success,sale,1428,NA,NA,stubble,
HART_S6_P1234_R2,2023,11,8,Lentil,NA,NA,success,sale,1350,NA,NA,stubble,
HART_S6_P1234_R3,2023,11,8,Lentil,NA,NA,success,sale,1866,NA,NA,stubble,
HART_S7_P1234_R1,2023,11,8,Lentil,NA,NA,success,sale,1840,NA,NA,stubble,
HART_S7_P1234_R2,2023,11,8,Lentil,NA,NA,success,sale,1443,NA,NA,stubble,
HART_S7_P1234_R3,2023,11,8,Lentil,NA,NA,success,sale,1752,NA,NA,stubble,
HART_S8_P1234_R1,2023,11,8,Lentil,NA,NA,success,sale,1274,NA,NA,stubble,
HART_S8_P1234_R2,2023,11,8,Lentil,NA,NA,success,sale,1433,NA,NA,stubble,
HART_S8_P1234_R3,2023,11,8,Lentil,NA,NA,success,sale,1407,NA,NA,stubble,
HART_S9_P1234_R1,2023,11,8,Vetch,NA,NA,success,mulch,0,NA,NA,stubble,
HART_S9_P1234_R2,2023,11,8,Vetch,NA,NA,success,mulch,0,NA,NA,stubble,
HART_S9_P1234_R3,2023,11,8,Vetch,NA,NA,success,mulch,0,NA,NA,stubble,
HART_S1.1_P2312_R1,2023,11,14,Wheat,NA,NA,success,sale,3327,NA,NA,stubble,
HART_S1.1_P2312_R2,2023,11,14,Wheat,NA,NA,success,sale,2984,NA,NA,stubble,
HART_S1.1_P2312_R3,2023,11,14,Wheat,NA,NA,success,sale,2835,NA,NA,stubble,
HART_S1.2_P2312_R1,2023,11,14,Wheat,NA,NA,success,sale,3250,NA,NA,stubble,
HART_S1.2_P2312_R2,2023,11,14,Wheat,NA,NA,success,sale,2871,NA,NA,stubble,
HART_S1.2_P2312_R3,2023,11,14,Wheat,NA,NA,success,sale,3132,NA,NA,stubble,
HART_S1.3_P2312_R1,2023,11,14,Wheat,NA,NA,success,sale,3480,NA,NA,stubble,
HART_S1.3_P2312_R2,2023,11,14,Wheat,NA,NA,success,sale,2764,NA,NA,stubble,
HART_S1.3_P2312_R3,2023,11,14,Wheat,NA,NA,success,sale,3112,NA,NA,stubble,
HART_S10.1_P2312_R1,2023,11,14,Wheat,NA,NA,success,sale,2600,NA,NA,stubble,
HART_S10.1_P2312_R2,2023,11,14,Wheat,NA,NA,success,sale,2810,NA,NA,stubble,
HART_S10.1_P2312_R3,2023,11,14,Wheat,NA,NA,success,sale,2636,NA,NA,stubble,
HART_S10.2_P2312_R1,2023,11,14,Wheat,NA,NA,success,sale,3777,NA,NA,stubble,
HART_S10.2_P2312_R2,2023,11,14,Wheat,NA,NA,success,sale,2851,NA,NA,stubble,
HART_S10.2_P2312_R3,2023,11,14,Wheat,NA,NA,success,sale,2881,NA,NA,stubble,
HART_S10.3_P2312_R1,2023,11,14,Wheat,NA,NA,success,sale,2799,NA,NA,stubble,
HART_S10.3_P2312_R2,2023,11,14,Wheat,NA,NA,success,sale,2999,NA,NA,stubble,
HART_S10.3_P2312_R3,2023,11,14,Wheat,NA,NA,success,sale,3173,NA,NA,stubble,
HART_S2.1_P0000_R1,2023,11,14,Wheat,NA,NA,success,sale,4052,NA,NA,stubble,
HART_S2.1_P0000_R2,2023,11,14,Wheat,NA,NA,success,sale,3129,NA,NA,stubble,
HART_S2.1_P0000_R3,2023,11,14,Wheat,NA,NA,success,sale,4340,NA,NA,stubble,
HART_S2.2_P0000_R1,2023,11,14,Wheat,NA,NA,success,sale,3608,NA,NA,stubble,
HART_S2.2_P0000_R2,2023,11,14,Wheat,NA,NA,success,sale,2881,NA,NA,stubble,
HART_S2.2_P0000_R3,2023,11,14,Wheat,NA,NA,success,sale,3938,NA,NA,stubble,
HART_S2.3_P0000_R1,2023,11,14,Wheat,NA,NA,success,sale,4428,NA,NA,stubble,
HART_S2.3_P0000_R2,2023,11,14,Wheat,NA,NA,success,sale,3737,NA,NA,stubble,
HART_S2.3_P0000_R3,2023,11,14,Wheat,NA,NA,success,sale,3706,NA,NA,stubble,
HART_S3_P2341_R1,2023,11,14,Wheat,NA,NA,success,sale,3117,NA,NA,stubble,
HART_S3_P2341_R2,2023,11,14,Wheat,NA,NA,success,sale,2702,NA,NA,stubble,
HART_S3_P2341_R3,2023,11,14,Wheat,NA,NA,success,sale,3173,NA,NA,stubble,
HART_S4.1_P2341_R1,2023,11,14,Wheat,NA,NA,success,sale,2738,NA,NA,stubble,
HART_S4.1_P2341_R2,2023,11,14,Wheat,NA,NA,success,sale,2687,NA,NA,stubble,
HART_S4.1_P2341_R3,2023,11,14,Wheat,NA,NA,success,sale,3286,NA,NA,stubble,
HART_S4.2_P2341_R1,2023,11,14,Wheat,NA,NA,success,sale,2518,NA,NA,stubble,
HART_S4.2_P2341_R2,2023,11,14,Wheat,NA,NA,success,sale,2369,NA,NA,stubble,
HART_S4.2_P2341_R3,2023,11,14,Wheat,NA,NA,success,sale,3480,NA,NA,stubble,
HART_S4.3_P2341_R1,2023,11,14,Wheat,NA,NA,success,sale,2605,NA,NA,stubble,
HART_S4.3_P2341_R2,2023,11,14,Wheat,NA,NA,success,sale,2605,NA,NA,stubble,
HART_S4.3_P2341_R3,2023,11,14,Wheat,NA,NA,success,sale,3352,NA,NA,stubble,
HART_S6_P3412_R1,2023,11,14,Wheat,NA,NA,success,sale,3593,NA,NA,stubble,
HART_S6_P3412_R2,2023,11,14,Wheat,NA,NA,success,sale,2979,NA,NA,stubble,
HART_S6_P3412_R3,2023,11,14,Wheat,NA,NA,success,sale,2584,NA,NA,stubble,
HART_S7_P3412_R1,2023,11,14,Wheat,NA,NA,success,sale,3787,NA,NA,stubble,
HART_S7_P3412_R2,2023,11,14,Wheat,NA,NA,success,sale,2820,NA,NA,stubble,
HART_S7_P3412_R3,2023,11,14,Wheat,NA,NA,success,sale,3275,NA,NA,stubble,
HART_S8_P2341_R1,2023,11,14,Wheat,NA,NA,success,sale,3255,NA,NA,stubble,
HART_S8_P2341_R2,2023,11,14,Wheat,NA,NA,success,sale,2579,NA,NA,stubble,
HART_S8_P2341_R3,2023,11,14,Wheat,NA,NA,success,sale,3419,NA,NA,stubble,
HART_S8_P4123_R1,2023,11,14,Wheat,NA,NA,success,sale,3383,NA,NA,stubble,
HART_S8_P4123_R2,2023,11,14,Wheat,NA,NA,success,sale,2723,NA,NA,stubble,
HART_S8_P4123_R3,2023,11,14,Wheat,NA,NA,success,sale,3485,NA,NA,stubble,
HART_S9_P3412_R1,2023,11,14,Wheat,NA,NA,success,sale,3280,NA,NA,stubble,
HART_S9_P3412_R2,2023,11,14,Wheat,NA,NA,success,sale,2446,NA,NA,stubble,
HART_S9_P3412_R3,2023,11,14,Wheat,NA,NA,success,sale,3055,NA,NA,stubble,
