plotID,year,month,day,crop1Name,crop2Name,crop3Name,harvestOutcome,harvestReason,crop1Yield,crop2Yield,crop3Yield,terminationState,comments
EDILLILIE_S2.2_P4123_R2,2023,6,1,wheat,NA,NA,success,sale,3170,NA,NA,stubble,
EDILLILIE_S2.2_P4123_R3,2023,6,1,wheat,NA,NA,success,sale,3824,NA,NA,stubble,
EDILLILIE_S3_P1234_R1,2023,6,1,fababean,NA,NA,success,sale,2087,NA,NA,stubble,
EDILLILIE_S3_P1234_R2,2023,6,1,fababean,NA,NA,success,sale,1489,NA,NA,stubble,
EDILLILIE_S3_P1234_R3,2023,6,1,fababean,NA,NA,success,sale,2206,NA,NA,stubble,
EDILLILIE_S3_P2341_R1,2023,6,1,Canola,NA,NA,success,sale,1894,NA,NA,stubble,
EDILLILIE_S3_P2341_R2,2023,6,1,Canola,NA,NA,success,sale,1364,NA,NA,stubble,
EDILLILIE_S3_P2341_R3,2023,6,1,Canola,NA,NA,success,sale,1872,NA,NA,stubble,
EDILLILIE_S3_P3412_R1,2023,6,1,wheat,NA,NA,success,sale,3972,NA,NA,stubble,
EDILLILIE_S3_P3412_R2,2023,6,1,wheat,NA,NA,success,sale,3525,NA,NA,stubble,
EDILLILIE_S3_P3412_R3,2023,6,1,wheat,NA,NA,success,sale,3470,NA,NA,stubble,
EDILLILIE_S3_P4123_R1,2023,6,1,wheat,NA,NA,success,sale,3846,NA,NA,stubble,
EDILLILIE_S3_P4123_R2,2023,6,1,wheat,NA,NA,success,sale,3500,NA,NA,stubble,
EDILLILIE_S3_P4123_R3,2023,6,1,wheat,NA,NA,success,sale,3657,NA,NA,stubble,
