plotID,year,month,day,name,targetPest,unitsAppliedKgOrLitres,appliedAmount,comments
STREATHAM_S12_P0000_R5,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S12_P0000_R6,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S12_P0000_R7,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S12_P0000_R8,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S12_P0000_R9,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R4,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R5,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R6,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R7,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R8,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R9,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R1,2023,5,11,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R2,2023,5,11,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R3,2023,5,11,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R4,2023,5,11,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R5,2023,5,11,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R6,2023,5,11,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R7,2023,5,11,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R8,2023,5,11,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R9,2023,5,11,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R1,2023,5,17,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R2,2023,5,17,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R3,2023,5,17,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R4,2023,5,17,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R5,2023,5,17,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R6,2023,5,17,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R7,2023,5,17,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R8,2023,5,17,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R9,2023,5,17,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R1,2023,5,22,Pyrinex Super,RLEM,L,1,all site - PSPE
STREATHAM_S13_P0000_R2,2023,5,22,Pyrinex Super,RLEM,L,1,all site - PSPE
STREATHAM_S13_P0000_R3,2023,5,22,Pyrinex Super,RLEM,L,1,all site - PSPE
STREATHAM_S13_P0000_R4,2023,5,22,Pyrinex Super,RLEM,L,1,all site - PSPE
STREATHAM_S13_P0000_R5,2023,5,22,Pyrinex Super,RLEM,L,1,all site - PSPE
STREATHAM_S13_P0000_R6,2023,5,22,Pyrinex Super,RLEM,L,1,all site - PSPE
STREATHAM_S13_P0000_R7,2023,5,22,Pyrinex Super,RLEM,L,1,all site - PSPE
STREATHAM_S13_P0000_R8,2023,5,22,Pyrinex Super,RLEM,L,1,all site - PSPE
STREATHAM_S13_P0000_R9,2023,5,22,Pyrinex Super,RLEM,L,1,all site - PSPE
STREATHAM_S13_P0000_R1,2023,5,24,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R2,2023,5,24,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R3,2023,5,24,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R4,2023,5,24,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R5,2023,5,24,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R6,2023,5,24,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R7,2023,5,24,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R8,2023,5,24,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R9,2023,5,24,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S13_P0000_R1,2023,6,2,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R2,2023,6,2,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R3,2023,6,2,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R4,2023,6,2,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R5,2023,6,2,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R6,2023,6,2,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R7,2023,6,2,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R8,2023,6,2,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R9,2023,6,2,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R1,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R2,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R3,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R4,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R5,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R6,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R7,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R8,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S13_P0000_R9,2023,6,16,Metarex,Slugs,kg,5,all site - Molluscicide - Slugs
STREATHAM_S1.1_P1212_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.1_P1212_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.1_P1212_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.1_P2121_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.1_P2121_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.1_P2121_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.2_P1212_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.2_P1212_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.2_P1212_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.2_P2121_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.2_P2121_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.2_P2121_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.3_P1212_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.3_P1212_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.3_P1212_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.3_P2121_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.3_P2121_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.3_P2121_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.4_P1212_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.4_P1212_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.4_P1212_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.4_P2121_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.4_P2121_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S1.4_P2121_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S10_P1212_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S10_P1212_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S10_P1212_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S10_P2121_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S10_P2121_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S10_P2121_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S2.1_P1234_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S2.1_P1234_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S2.1_P1234_R3,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S2.1_P2341_R1,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
STREATHAM_S2.1_P2341_R2,2023,5,5,Transcend,faw,kg,8,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes
